idstd,id,a0,a1,a1a,a2,a3a,a3b,a3c,a3,a4b,a5,a6a,a6b,a7,a7a,a8,a9,a10,a11,a12,a13,a14d,a14m,a14y,a14h,a14min,ngb1,b1,b1x,b3,b2a,b2b,b2c,b2d,b4,b4a,b5,b6,b6a,b6b,b7,b7a,ngb7,ngb8,b8,b8x,c3,c4,c5,c6,c7,c8a,c8b,c9a,c9b,c10,c11,c12,c13,c14,c15,c16,c17,c22a,c22b,c30a,c30b,d1a1x,d1a2,d1a3,ngd1a4,d3a,d3b,d3c,d4,d6,d7,d8,ngd9,d10,d11,d12a,d12b,d13,d14,d16,d17,d30a,d30b,e1,e2b,nge2,nge4,nge5,nge6,nge7,nge8,nge9,e6,e11,e30,h1,h2,h3,h4a,h4b,h5,h6,h7,h8,f1,ngf1,ngf1a,ngf1b,f2,ngf2,ngf3,g6a,g6b,g6c,g1a,g1b,g1c,g2,g3,g4,g5a,g5b,g5bx,g30a,i1,i2a,i2b,i3,i4a,i4b,i30,k1c,k2c,k3a,k3bc,k3e,k3f,k3hd,k3hdx,k4,n5a,n5b,k5a,k5i,k5bc,k5e,k5f,k5hdj,k5hdJx,k6,k7,ngk_7a,k8,k9,k9a,k9ax,k10,k11,k13,k14a,k14b,k14c,k14d,k14e,k15a,k15b,k15c,k15d,k16,k17,k20a,k21,ngk_21a,ngK_21b,ngk_21bx,k30,h7a,j2,j3,j4,j5,ngj5,j6a,j6,j7a,j7b,ngj8,j10,j11,j12,j13,j14,j15,j30a,j30b,j30c,j30e,j30f,h30,l1,l2,l3a,l3b,l4a,l4b,ngl_4a,l5a,l5b,l5,l6,l6a,l8,l9a,l9a2,l9b,l10,l11a,l11b,ngl13,ngl14,ngl15a,ngl15b,ngl15c,ngl15d,ngl15e,ngl16,ngl17,ngl18,ngl19,ngl19x,ngl20,ngl21,ngl22,ngl22x,ngl23,ngl24,ngl25,ngl25b,ngl26,ngl27,ngl28,ngl29a,ngl29b,ngl30,ngl31,ngl32,ngl33,ngl33x,ngl34,ngl34x,ngl35,ngl36a,ngl36,ngl37,ngl38,l30a,nl30a,nl30b,l30b,m1a,m1d,ngn8a,ngn8b,ngn8c,ngn8d,ngn8e,ngn8f,ngn8g,ngm2,nn2g,nn2h,nn2,n6a,n6b,n7a,n7b,a15a2a,a15a3,a15a2b,a15b3,a15a2c,a15c3,a15d,a15m,a15y,a15h,a15min,a16,a17,a18,a19h,a19m,wstrict,wmedian,wweak,d2,d2x,n3,n2a,n2e,n2f,n2b,n2ra,n2rb,n2i,n2j,a4a,panel,strata
589176,151003522,2,1,1,4,4,2,2,3,60,3,1,2,1,36.0,1,-7,-7,1,1,7.0,10.0,4,2014,17.0,54.0,2,4,,70.0,80,0,20,0,1.0,15.0,1985.0,20.0,1.0,1985.0,25.0,2.0,8.0,2.0,2.0,,2.0,,,1.0,9.0,4.0,59.0,3.0,,2.0,,2.0,,,,,,1.0,1.0,0.0,0.0,transport,6022,100.0,,100.0,0.0,0.0,,,,-9.0,,1.0,5.0,,,,,,2.0,0.0,1.0,,,4.0,2.0,5.0,1.0,5.0,lagos abia cross river rivers,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,80.0,60.0,,,70.0,1.0,10.0,90.0,0.0,20.0,80.0,0.0,1.0,60.0,2.0,240.0,3.0,,1.0,1.0,5.0,,2.0,,,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,None,1.0,50.0,0.0,40.0,30.0,30.0,0.0,0.0,0.0,None,1.0,-9.0,2.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,-9.0,2.0,2.0,,,2.0,3.0,0.0,1.0,4.0,2.0,2.0,,0.0,-8.0,,0.0,2.0,,,1.0,7.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,25.0,17.0,,,,,,,,5.0,8.0,1.0,-9.0,,,100.0,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,,2.0,,,,2.0,,,,4.0,4.0,1.0,1.0,3.0,2.0,100.0,,,,,100.0,1.0,2.0,3.0,2.0,0.0,,,2.0,-7.0,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,9.0,1.0,,,,,10.0,4,2014,18.0,58.0,1.0,1.0,1,,,2.5431383,2.5423086,3.1702418,70000000.0,seventy million,120.0,10.0,,,40000000.0,,,2000000.0,,16,1.0,102.0
589177,151003528,2,1,1,4,4,2,1,3,55,1,2,2,1,5.0,2,-7,-7,1,4,7.0,18.0,4,2014,14.0,52.0,3,4,,68.0,100,0,0,0,2.0,,1991.0,22.0,2.0,1999.0,5.0,2.0,9.0,3.0,1.0,world hotels organization,2.0,,,1.0,19.0,12.0,-9.0,23.0,,1.0,65.0,2.0,,,,,,1.0,1.0,4.0,2.0,selling of rooms for lounge.,5510,75.0,,100.0,0.0,0.0,,,,,,3.0,3.0,,,,,,1.0,2.0,2.0,,,4.0,1.0,4.0,5.0,5.0,calabar,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,79.0,83.0,,,168.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,2.0,,,23.0,1.0,,0.0,1.0,4.0,,1.0,3.0,,2.0,4.0,3.0,93.0,0.0,0.0,7.0,0.0,None,2.0,,,0.0,0.0,0.0,0.0,0.0,,Internal funds,1.0,-9.0,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,2.0,,,0.0,2.0,20.0,1.0,-9.0,,2.0,,0.0,-8.0,,1.0,2.0,,,2.0,,,3.0,2.0,1.0,2.0,2.0,1.0,54.0,51.0,,,,,,,,15.0,5.0,2.0,-9.0,,,50.0,1.0,,,54.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,-7.0,-7.0,1.0,1.0,2.0,2.0,100.0,,,,,90.0,1.0,3.0,3.0,3.0,1.0,,,1.0,8.0,1,2.0,2.0,2.0,2.0,2.0,2.0,-7.0,1.0,,,,,,,,4.0,1.0,,,,,22.0,4,2014,11.0,53.0,1.0,2.0,3,3.0,46.0,1.3532339,1.3510381,1.7127255,-9.0,,-9.0,-9.0,,,10.0,,,500.0,,16,1.0,114.0
589178,151003529,2,1,1,4,4,2,1,3,55,1,2,2,1,5.0,2,-7,-7,1,4,7.0,23.0,4,2014,14.0,54.0,3,3,,100.0,100,0,0,0,1.0,100.0,2002.0,32.0,1.0,2002.0,23.0,2.0,10.0,3.0,2.0,,2.0,,,1.0,17.0,7.0,8.0,4.0,,1.0,70.0,2.0,,,,,,1.0,1.0,4.0,2.0,accomodation,5510,60.0,,90.0,5.0,5.0,,,,-9.0,2.0,0.0,0.0,,,,,,2.0,3.0,3.0,,,3.0,1.0,5.0,5.0,4.0,lagos,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,89.0,92.0,,,24.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,2.0,,,42.0,3.0,,0.0,1.0,3.0,,2.0,,,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,None,2.0,,,0.0,0.0,0.0,0.0,0.0,,Internal funds,1.0,-9.0,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,-9.0,,,1.0,2.0,28.0,1.0,4.0,2.0,2.0,,0.0,-8.0,,3.0,2.0,,,2.0,,,4.0,3.0,3.0,3.0,2.0,2.0,25.0,100.0,,,,,,,,64.0,8.0,4.0,-9.0,,,100.0,1.0,,,139.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,1.0,-7.0,1.0,1.0,1.0,2.0,250.0,,,6.0,,95.0,1.0,3.0,2.0,1.0,3.0,,,2.0,13.0,3,2.0,2.0,2.0,2.0,-7.0,2.0,2.0,3.0,,,,,,,,4.0,1.0,,,,,23.0,4,2014,16.0,22.0,1.0,2.0,3,2.0,43.0,1.3532339,1.3510381,1.7127255,-9.0,,-9.0,39800000.0,,,18000000.0,,,190.0,,16,1.0,114.0
589179,151003546,2,1,1,4,4,2,2,3,55,1,0,0,2,,-7,-7,-7,-7,6,7.0,16.0,4,2014,16.0,29.0,2,3,,100.0,100,0,0,0,1.0,100.0,2013.0,2.0,2.0,2013.0,-9.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,10.0,18.0,30.0,4.0,,2.0,,2.0,,,,,,2.0,2.0,3.0,1.0,selling of drinks,5520,60.0,,-9.0,-9.0,-9.0,,,,-9.0,-9.0,-7.0,,,,,,,-9.0,0.0,0.0,,,3.0,2.0,1.0,5.0,-9.0,Does not apply,5.0,,2.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,50.0,40.0,,,18.0,1.0,-9.0,-9.0,-9.0,-7.0,-7.0,-7.0,2.0,,,14.0,3.0,,-7.0,2.0,,,2.0,,,2.0,80.0,60.0,20.0,30.0,20.0,10.0,20.0,partners source,2.0,,,0.0,0.0,0.0,0.0,0.0,,None,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,2.0,,,0.0,1.0,80.0,2.0,,,2.0,,-8.0,-8.0,,-8.0,2.0,,,2.0,,,1.0,1.0,1.0,0.0,1.0,0.0,2.0,-7.0,,,,,,,,2.0,0.0,,,,,-9.0,2.0,,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,-7.0,-7.0,2.0,2.0,-9.0,4.0,2.0,-9.0,,,,-9.0,2.0,,-7.0,-7.0,0.0,,,1.0,8.0,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,-9.0,,,1.0,2.0,,,,,16.0,4,2014,17.0,7.0,1.0,1.0,1,,,2.5431383,2.5423086,3.1702418,200000000.0,two hundred million,-7.0,-9.0,,,-9.0,,,-9.0,,16,1.0,102.0
589180,151003549,3,1,1,4,4,2,2,3,52,3,0,1,2,,-7,-7,-7,-7,3,7.0,4.0,11,2014,,,3,3,,,100,0,0,0,2.0,,2001.0,1.0,1.0,2001.0,14.0,2.0,4.0,3.0,2.0,,2.0,,,1.0,5.0,4.0,4.0,0.0,,1.0,100.0,2.0,,,,,,2.0,2.0,3.0,0.0,hair barbing,5239,100.0,,100.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,0.0,0.0,,,3.0,2.0,1.0,1.0,-9.0,Does not apply,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,60.0,100.0,,,144.0,1.0,0.0,100.0,0.0,0.0,100.0,0.0,2.0,,,,,,1.0,2.0,,,2.0,,,0.0,0.0,0.0,80.0,0.0,0.0,0.0,20.0,Cooperative,1.0,50000.0,0.0,80.0,10.0,0.0,0.0,0.0,10.0,Cooperative,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,2.0,,,1.0,3.0,20.0,1.0,5.0,1.0,,2.0,,,50000.0,10.0,2.0,,,1.0,7.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,14.0,1.0,,,,,,,,0.0,0.0,,,,,100.0,2.0,,,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,-7.0,-7.0,1.0,1.0,5.0,4.0,100.0,,,,,0.0,2.0,,-7.0,-7.0,0.0,,,0.0,14.0,3,1.0,1.0,-7.0,-7.0,2.0,-7.0,-7.0,4.0,,,,,,,,10.0,1.0,,,,,4.0,11,2014,,,1.0,4.0,1,,,2.5431383,2.5423086,3.1702418,900700000.0,"nine hundred million, seven hundred thousand",145000.0,-9.0,,,12000.0,,,,,16,1.0,102.0
589181,151003591,3,1,1,18,18,2,2,2,55,1,1,1,2,,2,-7,-7,1,1,2.0,11.0,9,2014,16.0,50.0,2,3,,,100,0,0,0,2.0,,1998.0,6.0,1.0,1998.0,15.0,2.0,6.0,3.0,2.0,,2.0,,,1.0,31.0,6.0,6.0,,25000.0,1.0,90.0,2.0,,,,,,1.0,2.0,3.0,1.0,selling of food,5520,85.0,,100.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,1.0,1.0,,,3.0,1.0,4.0,4.0,7.0,sokoto,5.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,85.0,95.0,,,112.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,5.0,2.0,,,,0.0,1.0,5.0,,1.0,,1000000.0,3.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,sixty five thousand,1.0,1500000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,none,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,2.0,,,3.0,1.0,5.0,1.0,12.0,2.0,2.0,,15.0,1.0,,15.0,2.0,,,2.0,,,1.0,3.0,2.0,1.0,3.0,3.0,12.0,12.0,,,,,,,,4.0,4.0,,12.0,,,20.0,1.0,,,3.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,4.0,4.0,1.0,1.0,2.0,4.0,10.0,6.0,i am not ovet staff,,,-9.0,1.0,1.0,1.0,2.0,1.0,,,1.0,4.0,3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,15.0,1.0,,,,,,12,2014,18.0,47.0,1.0,2.0,1,,,9.476004,9.472913,9.99921,12000000.0,Twelve million,28000000.0,15.0,,,5.0,,,,,16,1.0,623.0
589182,151003595,2,1,1,18,18,2,2,2,55,1,2,1,2,,2,-7,-7,2,1,2.0,14.0,9,2014,10.0,33.0,2,3,,,100,0,0,0,2.0,,2002.0,25.0,1.0,2002.0,5.0,2.0,6.0,3.0,2.0,,2.0,,,1.0,31.0,6.0,6.0,5.0,,1.0,85.0,2.0,,,,,,2.0,2.0,3.0,1.0,food and soft drinks,5520,100.0,,100.0,0.0,0.0,,,,,,3.0,5.0,,,,,,2.0,1.0,1.0,,,4.0,2.0,3.0,2.0,3.0,Sokoto,5.0,,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,65.0,85.0,,,14.0,2.0,0.0,0.0,100.0,0.0,0.0,100.0,2.0,,,40.0,1.0,,3.0,1.0,3.0,,2.0,,,1.0,10.0,15.0,100.0,0.0,0.0,0.0,0.0,None,2.0,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,2.0,,,3.0,3.0,3.0,1.0,3.0,2.0,2.0,,20.0,5.0,,8.0,2.0,,,2.0,,,1.0,1.0,1.0,1.0,3.0,1.0,10.0,15.0,,,,,,,,6.0,0.0,,,,,100.0,1.0,,,0.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,-7.0,-7.0,1.0,1.0,2.0,2.0,-9.0,,,,,,1.0,1.0,3.0,2.0,1.0,,,1.0,8.0,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,5.0,1.0,,,,,,12,2014,11.0,44.0,1.0,1.0,1,,,1.0,1.0,1.0,1000000.0,One million,3.0,15.0,,,3.0,,,80000.0,,16,1.0,639.0
589183,151003596,3,1,1,18,18,2,2,2,55,1,2,2,2,,2,-7,-7,1,1,2.0,16.0,9,2014,9.0,1.0,3,4,,70.0,70,0,0,30,2.0,,1997.0,4.0,1.0,1997.0,10.0,2.0,8.0,2.0,2.0,,1.0,1.0,2.0,1.0,31.0,6.0,6.0,3.0,,1.0,80.0,1.0,5.0,2.0,,,,1.0,2.0,3.0,1.0,We provide hotel services and eatry joint.,5510,100.0,,100.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,1.0,1.0,,,3.0,2.0,2.0,2.0,5.0,Sokoto,5.0,,2.0,0.0,2.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,85.0,85.0,,,24.0,2.0,100.0,0.0,0.0,100.0,0.0,0.0,2.0,,,,,,1.0,1.0,5.0,,2.0,,,1.0,0.0,0.0,70.0,0.0,0.0,0.0,30.0,None,1.0,300000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,None,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,2.0,,,3.0,4.0,7.0,1.0,3.0,2.0,2.0,,-9.0,0.0,,10.0,2.0,,,1.0,6.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,30.0,2.0,,,,,,,,1.0,0.0,,,,,100.0,1.0,,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,15.0,6.0,Am corently not over staff,,,-9.0,1.0,1.0,3.0,2.0,1.0,,,1.0,14.0,2,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,10.0,1.0,,,,,,12,2014,10.0,16.0,1.0,2.0,1,,,1.0,1.0,1.0,4500000.0,Four million five hundred thousand,10000000.0,700000.0,,,170000.0,,,,,16,1.0,639.0
589184,151003597,2,1,1,18,18,2,2,2,55,1,2,1,2,,2,-7,-7,1,1,2.0,13.0,9,2014,24.0,47.0,2,4,,100.0,100,0,0,0,2.0,,2005.0,4.0,1.0,2005.0,4.0,1.0,6.0,3.0,2.0,,2.0,,,1.0,40.0,4.0,4.0,,10000.0,1.0,70.0,2.0,,,,,,2.0,2.0,3.0,1.0,selling food.,5520,100.0,,100.0,0.0,0.0,,,,,,3.0,5.0,,,,,,1.0,1.0,1.0,,,4.0,1.0,3.0,2.0,5.0,sokoto,5.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,15.0,10.0,,,98.0,1.0,0.0,0.0,100.0,0.0,0.0,100.0,2.0,,,50.0,1.0,,3.0,1.0,5.0,,2.0,,,1.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,none,1.0,250000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,none,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,2.0,,,3.0,4.0,2.0,1.0,3.0,2.0,2.0,,10.0,10.0,,10.0,2.0,,,1.0,7.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0,12.0,,,,,,,,4.0,0.0,,,,,7.0,1.0,,,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,0.0,6.0,not over staff,,,-9.0,1.0,1.0,1.0,2.0,1.0,,,1.0,8.0,2,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,4.0,2.0,,,,,,12,2014,14.0,31.0,1.0,2.0,1,,,1.0,1.0,1.0,5000000.0,Five million,17000000.0,1000000.0,,,101000.0,,,80.0,,16,1.0,639.0
589185,151003605,3,1,1,5,5,2,2,2,60,2,3,3,1,1.0,1,-7,-7,2,503,5.0,8.0,4,2014,13.0,47.0,1,5,,20.0,90,0,10,0,1.0,20.0,1952.0,40.0,1.0,1952.0,15.0,2.0,7.0,3.0,2.0,,2.0,,,1.0,10.0,14.0,59.0,3.0,,2.0,,1.0,30.0,2.0,,,,1.0,1.0,1.0,1.0,transportation service,6022,80.0,,30.0,40.0,30.0,,,,1952.0,2.0,0.0,0.0,,,,,,,2.0,2.0,,,2.0,2.0,5.0,5.0,4.0,lagos,5.0,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,50.0,20.0,,,30.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,2.0,,,,,,1.0,1.0,10.0,,2.0,,,1.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,Cooperative,1.0,10000000.0,10000000.0,50.0,50.0,0.0,0.0,0.0,0.0,None,1.0,-9.0,2.0,2.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,2.0,,,1.0,1.0,30.0,1.0,1.0,2.0,2.0,,25.0,10.0,,20.0,2.0,,,2.0,,,1.0,1.0,2.0,1.0,3.0,1.0,120.0,120.0,,,,,,,,10.0,80.0,3.0,-9.0,,,20.0,2.0,,,10.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,,2.0,,,,2.0,,,,2.0,,,,1.0,1.0,1.0,1.0,4.0,2.0,35.0,2.0,,,,-9.0,1.0,3.0,3.0,2.0,1.0,,,1.0,15.0,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,-9.0,,,4.0,1.0,,,,,8.0,4,2014,14.0,59.0,1.0,1.0,1,,,1.0,1.0,1.0,-9.0,,21000000.0,50000000.0,,,200000.0,,,,,16,1.0,150.0
589186,151003621,2,1,1,5,5,2,2,2,55,1,1,1,2,,1,-7,-7,1,505,5.0,8.0,4,2014,9.0,30.0,3,3,,100.0,100,0,0,0,2.0,,1999.0,5.0,2.0,1999.0,19.0,1.0,3.0,1.0,2.0,,2.0,,,1.0,840.0,3.0,3.0,50.0,,1.0,90.0,2.0,,,,,,2.0,2.0,4.0,2.0,Food,5520,90.0,,100.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,2.0,4.0,,,3.0,2.0,1.0,3.0,10.0,Enugu,5.0,,1.0,3.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,20.0,20.0,,,78.0,2.0,0.0,0.0,100.0,0.0,0.0,100.0,2.0,,,300.0,3.0,,3.0,1.0,10.0,,1.0,30.0,,4.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,None,2.0,,,0.0,0.0,0.0,0.0,0.0,,Internal funds,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,3.0,,2.0,2.0,,,3.0,2.0,0.0,1.0,1.0,2.0,2.0,,0.0,0.0,,12.0,2.0,,,2.0,,,4.0,4.0,4.0,0.0,4.0,0.0,15.0,4.0,,,,,,,,4.0,0.0,,,,,4.0,2.0,,,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,1.0,1.0,,0.0,-7.0,-7.0,2.0,2.0,5.0,4.0,5.0,5.0,,,,-9.0,2.0,,3.0,-7.0,3.0,,,2.0,14.0,3,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,,,,,-9.0,,,19.0,2.0,,,,,8.0,4,2014,11.0,19.0,1.0,3.0,1,,,3.6838608,3.6826591,6.1854815,200000.0,two hundred thousand,50000.0,17500.0,,,36000.0,,,50000.0,,16,1.0,134.0
589187,151003626,2,1,1,5,5,2,2,2,55,1,1,1,2,,1,-7,-7,2,504,5.0,8.0,4,2014,10.0,30.0,2,3,,100.0,100,0,0,0,1.0,100.0,2001.0,6.0,1.0,2001.0,10.0,2.0,2.0,2.0,2.0,,2.0,,,1.0,-9.0,,,50.0,,1.0,40.0,2.0,,,,,,2.0,2.0,3.0,1.0,food,5520,60.0,,100.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,2.0,1.0,,,3.0,1.0,3.0,3.0,6.0,enugu,5.0,,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,70.0,70.0,,,72.0,1.0,0.0,0.0,100.0,0.0,0.0,100.0,2.0,,,150.0,3.0,,3.0,1.0,2.0,,2.0,,,2.0,30.0,0.0,100.0,0.0,0.0,0.0,0.0,None,2.0,,,0.0,0.0,0.0,0.0,0.0,,Internal funds,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,2.0,,,2.0,4.0,60.0,1.0,2.0,2.0,2.0,,5.0,5.0,,5.0,2.0,,,2.0,,,1.0,1.0,1.0,1.0,3.0,1.0,16.0,6.0,,,,,,,,2.0,1.0,0.0,-9.0,,,10.0,2.0,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,2.0,,,,2.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,,,,-9.0,2.0,,3.0,-7.0,3.0,,,2.0,4.0,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,-9.0,,,8.0,1.0,,,,,8.0,4,2014,12.0,36.0,1.0,3.0,1,,,3.6838608,3.6826591,6.1854815,130000.0,One hundred and thirty thousand,80000.0,80000.0,,,8000.0,,,60000.0,,16,1.0,134.0
589188,151003640,3,1,1,5,5,2,2,3,50,3,1,0,2,,-7,-7,-7,-7,507,5.0,9.0,4,2014,13.0,1.0,2,3,,100.0,100,0,0,0,2.0,,1995.0,3.0,1.0,1995.0,20.0,2.0,5.0,1.0,2.0,,2.0,,,2.0,,,,,,2.0,,2.0,,,,,,2.0,2.0,2.0,1.0,Services vehicles,5020,0.0,,100.0,0.0,0.0,,,,-9.0,,0.0,0.0,,,,,,,0.0,1.0,,,4.0,1.0,3.0,4.0,16.0,ENUGU,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,100.0,100.0,,,10.0,1.0,0.0,100.0,0.0,0.0,100.0,0.0,2.0,,,,,,4.0,1.0,5.0,,1.0,2.0,,3.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,None,1.0,600000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,None,1.0,-9.0,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,4.0,,2.0,2.0,,,3.0,2.0,0.0,1.0,2.0,2.0,2.0,,0.0,0.0,,5.0,2.0,,,1.0,-9.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,6.0,,,,,,,,0.0,0.0,,,,,100.0,1.0,,,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,1.0,1.0,,30.0,-7.0,2.0,2.0,2.0,1.0,2.0,-9.0,,,,,,2.0,,1.0,1.0,1.0,,,1.0,2.0,2,2.0,2.0,2.0,2.0,-7.0,2.0,2.0,1.0,,,,,-9.0,,,19.0,1.0,,,,,9.0,4,2014,13.0,37.0,1.0,3.0,1,,,3.6838608,3.6826591,6.1854815,203000.0,two hundred and three thousand,800000.0,200000.0,,,10000.0,,,,,16,1.0,134.0
